0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
0.4223,0.3221,0.4535,0.3267,0.4223,0.3476,0.4464,0.3101,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.2924,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3137,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3196,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4425,0.3125,0.4339,0.3195,0.4535,0.3078,0.4398,0.3264,0.4535,0.2746
0.4223,0.3221,0.4535,0.3267,0.4223,0.3476,0.4464,0.3101,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.2924,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3137,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4425,0.3125,0.4339,0.3195,0.4535,0.3078,0.4398,0.3264,0.4535,0.2746
0.4223,0.3221,0.4535,0.3267,0.4223,0.3476,0.4464,0.3137,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.2924,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3137,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4425,0.3125,0.4339,0.3195,0.4535,0.3078,0.4398,0.3301,0.4535,0.2746
0.4223,0.3221,0.4535,0.3267,0.4223,0.3476,0.4464,0.3137,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.2924,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4425,0.3125,0.4339,0.3195,0.4535,0.3231,0.4398,0.3301,0.4535,0.2746
0.4223,0.3221,0.4535,0.3267,0.4223,0.3476,0.4464,0.3137,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.2924,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4425,0.3125,0.4339,0.3195,0.4535,0.3231,0.4398,0.3301,0.4535,0.2746
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.3125,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4425,0.3172,0.4339,0.3195,0.4535,0.3231,0.4398,0.3301,0.4535,0.2877
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.3125,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3149,0.459,0.3414,0.4562,0.3054,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4526,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.2877
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4387,0.3451,0.4537,0.3125,0.4649,0.3371,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3125,0.425,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.3055,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.2877
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4532,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4256,0.326,0.4535,0.285,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.3055,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4387,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.2877
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4532,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4256,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.3055,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.2877
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4532,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4532,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4276,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4532,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4301,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3207,0.4304,0.3118,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4532,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4321,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3207,0.4304,0.3194,0.4516,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3208,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.303,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3363,0.461,0.3407,0.4384,0.3041,0.4535,0.3137,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4535,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.326,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.3055,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3365,0.461,0.3407,0.4384,0.3041,0.4535,0.3267,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4646,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.3289,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.3279,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.3055,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3365,0.461,0.3407,0.4384,0.3041,0.4535,0.3267,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4646,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.335,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.3279,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.3055,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3365,0.461,0.3407,0.4384,0.3041,0.4535,0.3267,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4646,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.335,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3005,0.4535,0.4535,0.3136,0.4321,0.3279,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.3055,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3222,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3365,0.461,0.3407,0.4384,0.3041,0.4535,0.3267,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4646,0.3231,0.4629,0.3301,0.4535,0.3019
0.4223,0.335,0.4535,0.3267,0.4223,0.3476,0.4464,0.3196,0.4321,0.2947,0.4535,0.3185,0.4304,0.303,0.4589,0.2862,0.4276,0.3476,0.4535,0.3125,0.4321,0.3338,0.4492,0.2862,0.4321,0.2985,0.4535,0.3253,0.4635,0.3451,0.4537,0.3125,0.4649,0.3399,0.448,0.2971,0.4289,0.3098,0.4535,0.4535,0.3136,0.4321,0.3279,0.4535,0.2866,0.425,0.3353,0.4535,0.3278,0.4223,0.3108,0.313,0.4535,0.3055,0.4321,0.2991,0.4535,0.3278,0.4321,0.3377,0.4535,0.3089,0.4268,0.3168,0.4469,0.3302,0.459,0.3414,0.4562,0.309,0.4321,0.345,0.4535,0.296,0.4276,0.2933,0.4562,0.4573,0.2838,0.425,0.3292,0.461,0.3361,0.425,0.3075,0.4538,0.3324,0.4326,0.3399,0.4433,0.3324,0.425,0.3399,0.4535,0.2852,0.4384,0.3365,0.461,0.3407,0.4384,0.3041,0.4535,0.3267,0.4607,0.3053,0.4423,0.3361,0.4643,0.3044,0.4535,0.3219,0.4304,0.3194,0.4601,0.3172,0.4339,0.3195,0.4646,0.3231,0.4629,0.3301,0.4535,0.3019
